NAME	Sample	GenesExpressed	HousekeepingGeneExpression	Type	Cellcycle	OPC-variable	OC-like	AC-like	OPC-like
BCH869-P01-B10	BCH869	3920	3.569762738	Malignant	-0.401448781	0.488357756	0.079341573	2.949311375	-0.654728437
BCH869-P01-B11	BCH869	4215	4.782279478	Malignant	-0.591874998	-0.861825422	-0.415685196	3.1266097	-2.477788162
BCH869-P01-B12	BCH869	3942	3.258046364	Malignant	-0.823903816	0.154485439	-0.294884903	4.315060077	-1.464327619
BCH869-P01-C02	BCH869	2511	2.856887867	Malignant	1.20938003	-0.261037579	-0.238522154	0.536399011	0.973247201
BCH869-P01-C03	BCH869	5322	5.148958882	Malignant	-0.872179775	-1.515070253	-0.313586022	-0.349017086	1.505285357
BCH869-P01-C04	BCH869	4633	4.440154266	Malignant	-0.640610038	-0.393931366	1.148531879	-1.091789144	2.554797297
BCH869-P01-C05	BCH869	3883	2.926008633	Malignant	-0.213687384	0.48625389	-0.197156521	4.105053784	-1.555285078
BCH869-P01-C06	BCH869	6608	4.781838772	Malignant	-1.087701404	-0.559965699	1.54393798	-1.334452596	-0.643760872
BCH869-P01-C07	BCH869	6141	4.884092666	Malignant	2.98906314	-2.020034328	0.065286869	-0.750365507	0.454915347
BCH869-P01-C08	BCH869	4728	4.780776928	Malignant	-0.96224699	-1.150428353	-0.528913431	-0.111769123	-0.300610657
BCH869-P01-C09	BCH869	5525	4.468447466	Malignant	-0.644291071	-0.214509967	-0.413396066	4.205755876	-1.672963141
BCH869-P01-C10	BCH869	4200	5.234110621	Malignant	-0.860287574	-0.710163286	0.694386395	-0.372614276	0.533230996
BCH869-P01-C11	BCH869	4295	4.945634901	Malignant	-0.351616039	-0.150410917	-0.396530415	2.990995037	-0.021006287
BCH869-P01-C12	BCH869	3827	4.70047622	Malignant	-0.36067042	-0.435349487	0.582336487	2.402412273	-1.807188492
BCH869-P01-D01	BCH869	4824	4.890075546	Malignant	2.784160619	-0.584470456	-0.360592114	0.14078444	-0.288580501
BCH869-P01-D03	BCH869	9560	5.223889528	Malignant	3.810469274	-1.154900179	-0.304182818	-1.271030359	0.564127446
BCH869-P01-D04	BCH869	5005	5.158662412	Malignant	0.508454051	-1.10408716	-0.628108733	-0.71230466	0.424280147
BCH869-P01-D05	BCH869	5674	5.064738699	Malignant	0.873787245	0.210141036	-0.007082767	-1.752960476	0.62850464
BCH869-P01-D06	BCH869	4614	5.11839322	Malignant	-0.954797677	-0.422030156	0.202985045	-0.89284805	2.114857933
BCH869-P01-D07	BCH869	3828	3.1853316	Malignant	0.467406884	0.178045557	-0.3798384	-0.054069083	0.244097222
BCH869-P01-D08	BCH869	5709	5.225573529	Malignant	-0.278505025	-0.245533244	0.173570632	-0.832868412	-0.491367462
BCH869-P01-D09	BCH869	4687	4.494143881	Malignant	-0.215467537	-0.324096961	0.001030559	3.263836563	-1.282623886
BCH869-P01-D10	BCH869	3663	3.001612618	Malignant	-0.518079877	0.3623862	0.351351289	3.79561997	-2.068252053
BCH869-P01-D11	BCH869	6989	4.687810756	Malignant	3.980868277	-0.704569582	-0.317363341	-1.064187672	1.541983684
BCH869-P01-D12	BCH869	3839	4.712407555	Malignant	-0.511752213	-0.568781354	0.1212407	3.823796799	-0.906412704
BCH869-P01-E01	BCH869	5226	5.425423842	Malignant	-0.521436462	-0.713613963	0.226674648	-1.194221249	0.621774259
BCH869-P01-E02	BCH869	3499	5.116652542	Malignant	-0.460212868	-0.623801914	0.006568378	-0.419452187	1.253619802
BCH869-P01-E03	BCH869	5523	5.348843457	Malignant	-0.954153665	-0.369623295	0.06059096	-0.935500537	1.322041291
BCH869-P01-E04	BCH869	5184	4.45413784	Malignant	0.757026778	-0.160444422	-0.576096491	-0.887944547	1.011598518
BCH869-P01-E05	BCH869	4415	4.474549087	Malignant	-0.676599494	-1.030784076	-0.192419353	-0.481113031	1.482541264
BCH869-P01-E06	BCH869	7278	4.966534332	Malignant	3.856040208	-1.400181266	-1.044795818	0.955427542	-0.140771332
BCH869-P01-E07	BCH869	5050	5.028947824	Malignant	-0.94390605	-0.555114341	0.054502939	-1.327175274	1.033241113
BCH869-P01-E08	BCH869	5482	5.064241104	Malignant	-1.051132821	-0.1657289	1.584076493	-1.063821799	0.608569222
BCH869-P01-E09	BCH869	8681	4.742216923	Malignant	-1.104676437	-0.541655257	-0.695517883	3.78093653	-1.1591777
BCH869-P01-E10	BCH869	5621	3.873383918	Malignant	-0.947952358	-0.299197187	-0.252342112	3.2630786	-1.681574793
BCH869-P01-E11	BCH869	6748	4.805550853	Malignant	3.293121917	-1.586329603	-0.726632831	-1.224330143	0.61693546
BCH869-P01-E12	BCH869	6226	5.162712722	Malignant	-0.365861992	-0.608176241	0.029863061	-0.869643091	0.732094198
BCH869-P01-F01	BCH869	3883	5.237941636	Malignant	-0.438530794	-0.202594786	-0.031189811	-0.426853906	1.096598114
BCH869-P01-F02	BCH869	5725	5.274964848	Malignant	-0.57647638	-0.916345059	0.436227135	-0.551769995	0.90673736
BCH869-P01-F04	BCH869	6959	5.010799126	Malignant	-0.967805395	-0.82889307	-0.542449681	2.411608113	-0.102591711
BCH869-P01-F05	BCH869	6857	5.213564926	Malignant	3.90628423	-0.843032541	-0.249370888	0.263059683	-0.106299493
BCH869-P01-F06	BCH869	5120	4.753835988	Malignant	3.694412973	-1.363052297	-0.427718509	-0.533036833	0.174763107
BCH869-P01-F08	BCH869	6273	4.848640483	Malignant	0.477628374	-1.788636106	-0.179116487	-0.596087322	1.327635338
BCH869-P01-F09	BCH869	6633	5.167422041	Malignant	0.325723993	-1.936472627	-0.699087582	-0.808975035	-0.694197664
BCH869-P01-F10	BCH869	3704	5.460348267	Malignant	-0.249043925	-0.615325972	0.077984586	-0.687927983	0.976435816
BCH869-P01-F11	BCH869	5677	5.028567226	Malignant	0.750697156	-1.058572775	-0.854883803	-1.265341724	-0.816180676
BCH869-P01-F12	BCH869	4244	4.808110732	Malignant	-0.570670817	-1.095580393	-0.027416192	1.331574652	-0.137695114
BCH869-P01-G01	BCH869	4983	5.049044929	Malignant	-0.406720577	-0.429558746	-0.128763323	2.686985553	-0.383930854
BCH869-P01-G03	BCH869	7246	5.602238641	Malignant	0.93232179	-0.641684758	0.242618545	-0.316754748	0.906882871
BCH869-P01-G04	BCH869	4380	4.1026038	Malignant	-0.704855702	0.094031008	0.605436215	3.790501898	-1.736598881
BCH869-P01-G05	BCH869	7310	5.414533909	Malignant	-0.987780223	-0.710816297	0.098929775	-1.50781013	1.008535009
BCH869-P01-G06	BCH869	6083	4.513418921	Malignant	1.580814847	0.424799361	0.038788514	-0.34855517	0.283871402
BCH869-P01-G07	BCH869	6304	4.725128023	Malignant	4.100103591	-0.552311671	0.103978784	0.157528547	1.108634159
BCH869-P01-G08	BCH869	6092	4.815750539	Malignant	-1.2786501	-0.901317725	-0.70516624	2.996598058	-2.137224701
BCH869-P01-G09	BCH869	7130	5.429440297	Malignant	1.066205351	-1.282889018	0.14041871	-0.660779996	0.470761084
BCH869-P01-G10	BCH869	6171	5.099009868	Malignant	3.815454727	-1.392173584	-0.858583533	-0.740681479	-0.553899187
BCH869-P01-G11	BCH869	5323	5.086717778	Malignant	-0.364250984	-1.041037628	-0.221247993	-1.053010141	2.090052772
BCH869-P01-G12	BCH869	3065	5.232369993	Malignant	0.300339701	-1.487133706	-0.276491607	-0.360807061	-0.123253208
BCH869-P01-H01	BCH869	6093	4.070476944	Malignant	-0.137518558	-0.352186846	-0.263123857	4.895504756	-1.692432928
BCH869-P01-H03	BCH869	7089	4.959126888	Malignant	2.063681306	-0.412045755	-0.08513178	-1.010832215	0.882370566
BCH869-P01-H04	BCH869	3601	3.357057483	Malignant	-0.531364196	-0.810254385	-0.173753655	0.131427917	0.564783875
BCH869-P01-H05	BCH869	5726	4.222931861	Malignant	-0.522568396	0.264641443	-0.567491134	4.097110975	-2.633497955
BCH869-P01-H06	BCH869	6195	4.709564968	Malignant	4.522282008	-1.967698549	-1.394363582	-0.694453414	-0.122234699
BCH869-P01-H07	BCH869	4680	5.198122986	Malignant	-0.709348134	0.386611863	0.573666068	-0.678053846	1.395326715
BCH869-P01-H08	BCH869	5301	5.328954706	Malignant	-0.764586879	-1.531973067	-0.085072026	-0.486195593	0.92134193
BCH869-P01-H09	BCH869	3099	4.326830146	Malignant	-0.391547675	0.31937467	0.413332556	4.432644544	0.026793801
BCH869-P01-H10	BCH869	5311	4.759688155	Malignant	0.138373886	-1.182041476	-0.277147284	0.34607815	-0.361999101
BCH869-P01-H11	BCH869	4608	5.16119609	Malignant	-0.289352031	-0.923878661	0.315622929	2.305782333	-0.448036242
BCH869-P01-H12	BCH869	3679	5.287403526	Malignant	-0.444633973	0.75760557	-0.198630992	-0.395678863	0.377240518
BCH869-P07-A03	BCH869	6641	4.992788441	Malignant	3.636226563	-1.15729119	-0.684374566	-1.009826331	-0.040835406
BCH869-P07-A04	BCH869	5102	2.841100824	Malignant	-0.695028001	0.323271722	0.162078299	4.682841535	-0.560356694
BCH869-P07-A05	BCH869	5221	4.820967948	Malignant	-0.277406224	-0.831920382	-0.356113879	2.929450099	-2.454593462
BCH869-P07-A06	BCH869	4872	5.029255245	Malignant	-0.549582262	0.091866514	0.255704976	-1.085554472	0.676179628
BCH869-P07-A07	BCH869	4129	5.109077264	Malignant	-0.134834726	-1.686774746	0.154880804	-0.596175778	0.901116862
BCH869-P07-A08	BCH869	5394	3.496259598	Malignant	-0.580797681	-0.585356246	-0.561173951	3.359299193	-1.501780221
BCH869-P07-A09	BCH869	4332	2.909232732	Malignant	-0.32282962	-0.108990944	0.482049615	4.637259517	-0.072186581
BCH869-P07-A10	BCH869	5828	5.308717333	Malignant	-0.651381245	-0.690669069	-0.121225087	-0.734454404	1.959434464
BCH869-P07-A11	BCH869	8155	4.883004391	Malignant	3.878595273	-1.12616607	-1.013403515	-0.563737577	0.144106303
BCH869-P07-A12	BCH869	4541	4.554283001	Malignant	-0.829675373	0.040436455	0.653070801	-0.729839739	1.428686249
BCH869-P07-B02	BCH869	2815	4.117902199	Malignant	-0.343182671	0.801687915	0.344614062	-0.401433625	1.692202975
BCH869-P07-B03	BCH869	4938	4.581477049	Malignant	-0.593367378	-0.931159183	-0.222601651	3.200967351	-2.523611333
BCH869-P07-B04	BCH869	3849	3.87671132	Malignant	-0.741834804	-0.300266335	-0.11573045	2.710178025	-1.405132506
BCH869-P07-B05	BCH869	4562	4.916452578	Malignant	-0.748313474	-0.152108631	0.402294691	-0.448412885	0.809681899
BCH869-P07-B06	BCH869	6737	5.177194705	Malignant	-1.247070755	-0.51438715	-0.111892203	-1.040298624	1.595326318
BCH869-P07-B07	BCH869	6093	4.840600497	Malignant	-0.860550311	-1.180391916	0.305870304	3.31805796	-1.568046548
BCH869-P07-B08	BCH869	6212	4.645217626	Malignant	-0.821627696	-1.183629201	-0.572581452	3.231508139	-2.900097091
BCH869-P07-B09	BCH869	5092	3.538695088	Malignant	-0.199128968	0.023326698	-0.296160108	4.414881131	-1.128985598
BCH869-P07-B10	BCH869	7372	4.767181399	Malignant	1.578591381	-0.833493422	0.326707567	-1.455431138	0.075142173
BCH869-P07-B11	BCH869	6474	4.484733995	Malignant	-0.875823864	-0.369509444	-0.074060701	1.945142451	-1.42873354
BCH869-P07-B12	BCH869	6850	4.508897637	Malignant	3.475598474	-0.868342969	-0.650819727	0.767531782	-1.197519375
BCH869-P07-C01	BCH869	2835	4.501669718	Malignant	-0.611443716	-1.114278371	-0.340327284	0.195292835	1.516560189
BCH869-P07-C03	BCH869	5195	4.567109622	Malignant	-0.930821084	-0.940801078	-0.097095052	-0.329558424	1.106854999
BCH869-P07-C04	BCH869	2647	3.837805667	Malignant	3.736424675	0.53149829	-0.336226096	-0.136482761	-0.066747322
BCH869-P07-C06	BCH869	5321	3.796105936	Malignant	-0.45554331	-0.694620546	-0.059000879	3.847328336	-2.170110126
BCH869-P07-C07	BCH869	5330	4.318159146	Malignant	-1.003716188	0.040155328	-0.483546849	4.38938223	-0.792246842
BCH869-P07-C08	BCH869	8166	4.548089215	Malignant	3.449138335	-0.253166398	-0.174933838	-0.454209213	0.026199336
BCH869-P07-C09	BCH869	5738	4.515109266	Malignant	-0.799450797	0.30219372	-0.266691366	4.860969414	-2.625413925
BCH869-P07-C10	BCH869	5908	4.454957097	Malignant	2.763484769	-1.675284332	-0.406638885	-0.869540408	-0.683157128
BCH869-P07-C11	BCH869	7005	5.013244374	Malignant	-0.789527626	-0.650760141	-0.292655305	2.348861982	-0.72484569
BCH869-P07-C12	BCH869	5282	4.063248976	Malignant	0.103651007	-0.083937628	-0.46908611	4.774403465	-1.337434556
BCH869-P07-D01	BCH869	3179	4.309221491	Malignant	0.153820837	-1.136735531	0.152915072	0.211875667	1.350545239
BCH869-P07-D02	BCH869	3113	4.09127167	Malignant	3.565879869	-0.777811916	0.405793223	-0.511213067	-0.341557971
BCH869-P07-D04	BCH869	4329	4.397587658	Malignant	-0.50421158	-0.720946306	0.191392772	-0.802238386	0.749779084
BCH869-P07-D05	BCH869	6587	4.910233734	Malignant	-0.896926917	0.003076819	0.519424997	-1.232484005	1.186422864
BCH869-P07-D06	BCH869	6823	3.659829355	Malignant	-0.758936755	0.11071198	-0.066419873	3.93401435	-1.86321824
BCH869-P07-D07	BCH869	4683	3.418139193	Malignant	-0.903100649	-0.04205843	-0.234917895	4.269860147	-2.502976056
BCH869-P07-D08	BCH869	4335	2.591440196	Malignant	-0.641760559	0.095577138	-0.107011273	5.523723068	-1.850220174
BCH869-P07-D09	BCH869	4237	4.128775703	Malignant	-0.392456044	-0.131647058	-0.405962871	-0.678987257	2.126464471
BCH869-P07-D10	BCH869	6038	4.639968972	Malignant	-0.744064644	-0.530213605	-0.417805758	3.024791818	-0.933796417
BCH869-P07-D11	BCH869	6804	5.02795067	Malignant	-1.019821011	-1.027401208	-0.863227574	1.879802349	-0.851607667
BCH869-P07-D12	BCH869	6573	4.472090871	Malignant	-1.150158847	-1.183620396	0.068319795	3.062587156	-1.163661394
BCH869-P07-E02	BCH869	5434	3.384779688	Malignant	-0.812328601	0.398702798	-0.273123543	4.612442661	-1.667272093
BCH869-P07-E03	BCH869	3542	3.822775858	Malignant	-0.76793942	0.143533795	-0.41583346	2.789532051	-1.077826074
BCH869-P07-E04	BCH869	6816	4.905668842	Malignant	3.961193989	-1.267546673	-1.036964097	-0.665047521	-0.120796022
BCH869-P07-E05	BCH869	4814	4.349499138	Malignant	-0.172317619	-1.055039528	-0.475437531	1.595108164	0.720464438
BCH869-P07-E06	BCH869	6163	4.044507593	Malignant	-0.770112058	0.101774227	-0.251282387	4.496504191	-2.206777462
BCH869-P07-E07	BCH869	6078	4.54526993	Malignant	3.551543121	-1.836932814	-1.265320755	-0.394265352	0.241893561
BCH869-P07-E09	BCH869	4060	4.811473467	Malignant	3.559018608	-1.007438858	-0.008641181	-0.746302244	0.622780324
BCH869-P07-E10	BCH869	6709	4.246908122	Malignant	-0.816187195	-0.15759902	-0.237530684	4.366042886	-2.155796948
BCH869-P07-E11	BCH869	7288	5.096266454	Malignant	2.107736708	-0.810447587	0.15364976	-0.38157491	0.045786236
BCH869-P07-E12	BCH869	5503	3.780029378	Malignant	-0.436576655	-0.510034545	-0.344260549	3.7512428	-1.995515751
BCH869-P07-F01	BCH869	3379	3.144322807	Malignant	-0.522643179	0.824506232	-0.005381722	5.127523629	-2.526997683
BCH869-P07-F02	BCH869	5721	5.170210934	Malignant	-0.608112421	-0.711262224	0.350425614	-0.863760597	1.055658188
BCH869-P07-F03	BCH869	3183	3.442640386	Malignant	-0.9460471	-0.116856355	-0.464289775	4.385517333	-1.9113719
BCH869-P07-F04	BCH869	4733	5.462013339	Malignant	-0.770263798	-0.135561138	-0.163828175	-0.648760277	1.601271308
BCH869-P07-F05	BCH869	3831	3.480559471	Malignant	-0.346708518	-1.00700568	-0.471383941	0.027707901	0.95105037
BCH869-P07-F06	BCH869	6531	4.365489101	Malignant	-0.902746937	-0.191453261	-0.552270735	3.837800699	-2.022077782
BCH869-P07-F07	BCH869	6263	4.942061794	Malignant	3.007302166	-1.440643218	-0.261622549	-0.639894463	-0.690033879
BCH869-P07-F08	BCH869	7152	5.283911868	Malignant	-0.707757225	-1.44145342	-0.941962006	1.689520986	-1.732218327
BCH869-P07-F09	BCH869	5198	4.814666826	Malignant	-0.20270886	-1.64485906	-0.638649277	-0.72822272	1.259789898
BCH869-P07-F10	BCH869	6368	4.478060224	Malignant	-0.996097197	-0.156667765	-0.523487293	4.338140298	-2.22714655
BCH869-P07-F11	BCH869	5083	3.348345253	Malignant	-0.447620671	0.65612162	-0.129760034	4.541499563	-1.747926563
BCH869-P07-F12	BCH869	4876	3.671088847	Malignant	-0.623040587	0.410577937	-0.403319944	4.434502489	-2.140882954
BCH869-P07-G02	BCH869	3697	3.109918514	Malignant	-0.780516441	0.208101117	-0.653906921	4.2540103	-1.244227513
BCH869-P07-G03	BCH869	6029	5.185074815	Malignant	-0.491528945	-1.252664947	-0.430665863	-0.069656149	0.966275487
BCH869-P07-G04	BCH869	4589	5.392039075	Malignant	-0.894789174	-0.86572632	-0.048107238	-0.9542526	-0.243149242
BCH869-P07-G05	BCH869	6392	4.538615308	Malignant	3.326641189	-0.872177355	-0.177189383	-0.884896622	-0.116812776
BCH869-P07-G06	BCH869	6309	5.411264891	Malignant	-0.945667003	-1.545206937	-0.204040393	-1.088117602	1.160448974
BCH869-P07-G07	BCH869	3381	3.639542801	Malignant	-0.671227397	0.028070198	0.8890155	-0.483790357	1.440099432
BCH869-P07-G08	BCH869	8188	4.906121657	Malignant	3.350993237	0.141991315	0.062299714	-0.205260782	0.047238467
BCH869-P07-G09	BCH869	6901	5.297847386	Malignant	-0.897404207	-1.047452586	0.933705463	-0.656798338	0.172302504
BCH869-P07-G10	BCH869	5856	4.600520399	Malignant	-0.813565437	-0.469939655	-0.354602042	2.782135574	-1.37075049
BCH869-P07-G11	BCH869	6383	4.992928257	Malignant	1.97117261	0.534159759	-0.290703412	-0.822925189	1.061280535
BCH869-P07-G12	BCH869	4233	4.89537167	Malignant	2.047139511	-1.028941186	-0.237305331	-0.503171857	-0.451988659
BCH869-P07-H01	BCH869	3331	3.312682633	Malignant	-0.585823811	-0.24149541	-0.083179177	3.88389769	-1.483521516
BCH869-P07-H02	BCH869	6314	4.981076973	Malignant	1.614551553	-0.874400188	-0.433705446	-1.40772876	0.30254956
BCH869-P07-H03	BCH869	6121	5.206478559	Malignant	-0.609936853	0.425428772	-0.187590101	-0.999911236	0.487033173
BCH869-P07-H04	BCH869	4711	3.769467318	Malignant	-1.1034409	0.265352765	-0.354455812	4.483348375	-2.244174547
BCH869-P07-H05	BCH869	5022	3.902405538	Malignant	-0.960937716	-0.089904355	-0.167767766	4.781592522	-0.8085606
BCH869-P07-H06	BCH869	6178	5.115825915	Malignant	-0.771782812	-0.700237251	0.334791	-0.420588094	1.271250617
BCH869-P07-H07	BCH869	5500	5.088982067	Malignant	-0.534461957	-0.297152043	0.104329337	-1.202903502	1.311693196
BCH869-P07-H08	BCH869	5200	4.961128483	Malignant	0.839456917	-1.384804157	0.478088593	-0.332780911	-0.007472783
BCH869-P07-H09	BCH869	5303	5.38927643	Malignant	-0.516469723	-0.588258022	0.158083727	-0.667849714	1.554871167
BCH869-P07-H10	BCH869	2996	5.178751434	Malignant	1.247904542	-1.21194945	0.044154486	0.138051741	-1.420635359
BCH869-P07-H11	BCH869	6363	4.002789106	Malignant	-0.802343259	-0.670309178	-0.652580191	4.129093882	-2.195023786
BCH869-P07-H12	BCH869	3770	5.062209423	Malignant	-0.455480199	-0.874094071	-0.349095315	-0.606634493	0.091961942
BCH869-P08-A01	BCH869	3688	3.363265902	Malignant	-0.589690667	0.143920809	-0.028197745	4.538744369	-1.635897588
BCH869-P08-A02	BCH869	5258	3.625924477	Malignant	-0.017461818	0.02645174	-0.014028149	4.175378402	-2.041061018
BCH869-P08-A03	BCH869	5324	5.615190419	Malignant	-0.158662756	-1.849878896	-0.871769196	1.778093042	-0.947802699
BCH869-P08-A04	BCH869	4155	4.883129779	Malignant	-0.438015633	0.230224772	0.646677395	-1.100859877	1.015112724
BCH869-P08-A05	BCH869	3968	4.833534353	Malignant	-0.575812578	-0.393188676	0.104564645	-0.093506835	1.474245632
BCH869-P08-A06	BCH869	3868	3.963318203	Malignant	-0.683477928	0.033243105	-0.221079401	4.338016596	-1.666229239
BCH869-P08-A08	BCH869	3185	4.135741903	Malignant	2.970441405	-0.498740581	0.037594769	0.858932461	0.612189841
BCH869-P08-A10	BCH869	4118	5.258685353	Malignant	-0.52550112	-1.035761136	0.490830166	-1.060228894	0.879819045
BCH869-P08-A11	BCH869	6145	4.036172347	Malignant	-0.631269904	-0.77356694	0.06073624	3.688707042	-1.380859543
BCH869-P08-A12	BCH869	6347	4.999480327	Malignant	0.613485961	-1.716149695	0.183143129	-0.725118804	0.692872806
BCH869-P08-B01	BCH869	6656	5.057805973	Malignant	1.323615677	-0.833704995	-0.740840234	-0.838898775	1.671245651
BCH869-P08-B02	BCH869	7290	5.23124494	Malignant	1.726631783	-1.34842575	0.10315953	-1.35755448	1.051873383
BCH869-P08-B03	BCH869	6681	4.667327328	Malignant	3.407509793	-1.070706678	-0.194193126	-0.824582753	-0.596654524
BCH869-P08-B04	BCH869	3484	4.203845412	Malignant	-0.49250429	0.052135879	-0.38769864	4.712040233	-2.08084003
BCH869-P08-B05	BCH869	4290	3.744327575	Malignant	-0.477265867	0.106854315	-0.248364965	3.205519362	-2.320830823
BCH869-P08-B06	BCH869	4708	5.0119756	Malignant	0.685431327	-0.63089619	0.282796157	-1.410557281	-0.431851277
BCH869-P08-B07	BCH869	5899	4.394055269	Malignant	3.879599532	-0.984115692	-0.758500895	-1.068091269	-0.216990634
BCH869-P08-B08	BCH869	5049	4.972572314	Malignant	3.26839873	-1.311406274	-0.123218002	-0.78225069	0.423156628
BCH869-P08-B09	BCH869	4936	5.396809468	Malignant	-0.456824521	-1.683816299	-0.477877229	0.732132495	-0.531716052
BCH869-P08-B11	BCH869	2945	3.502375743	Malignant	2.864477146	-0.160814472	-0.34357146	-0.482986212	-0.518600935
BCH869-P08-B12	BCH869	3066	3.113022724	Malignant	-0.573784021	-0.441000204	-0.438055201	4.924583042	-1.454207151
BCH869-P08-C01	BCH869	6695	5.117631442	Malignant	2.863355496	-1.389704664	-0.375156577	-0.185435474	-0.520436595
BCH869-P08-C02	BCH869	5711	5.177977103	Malignant	1.574160177	-2.082797801	-1.303359389	-0.902406139	-0.29803183
BCH869-P08-C03	BCH869	9293	5.624483364	Malignant	2.410584365	-1.912886728	-0.946537632	-0.000634277	-1.841630837
BCH869-P08-C04	BCH869	4193	3.325612386	Malignant	-0.5365756	0.890781461	-0.603314915	4.892959973	-2.131165856
BCH869-P08-C05	BCH869	4438	5.140928748	Malignant	-0.28228976	-1.417848994	-0.659006246	-0.480455429	1.698555957
